x,y,z
10.590215,18.081957,17.546018
11.272139,18.878522,18.931317
11.763956,19.388906,20.019053
12.243091,19.825855,21.156017
12.677367,20.162459,22.258273
13.085529,20.418824,23.362889
13.467150,20.596852,24.463022
13.824797,20.699558,25.561310
14.159029,20.728083,26.656016
14.470152,20.682931,27.745567
14.758002,20.564054,28.827676
15.022121,20.370966,29.899794
15.261770,20.102768,30.959134
15.475941,19.758070,32.002786
15.663205,19.335145,33.027101
15.821864,18.831402,34.028757
15.949812,18.242608,35.005101
16.044186,17.561757,35.954194
16.100786,16.776097,36.875938
16.112489,15.858275,37.775760
16.062369,14.723449,38.684425
15.885760,13.079628,39.687623
15.726643,12.087296,40.144182
15.517721,11.036319,40.520171
15.284591,10.050642,40.779237
15.023798,9.095015,40.947895
14.738903,8.173916,41.035356
14.430879,7.284519,41.050089
14.101131,6.427218,40.998496
13.750688,5.602241,40.885897
13.380471,4.810147,40.716821
12.991538,4.052076,40.495361
12.584529,3.328498,40.225013
12.159894,2.639788,39.908770
11.717873,1.986212,39.549126
11.258426,1.367893,39.148026
10.781119,0.784764,38.706734
10.284914,0.236506,38.225589
9.767771,-0.277581,37.703516
9.225792,-0.758853,37.136976
8.651031,-1.210105,36.517307
8.023966,-1.638434,35.821628
7.259940,-2.077332,34.948866
6.560606,-2.405432,34.126952
6.000908,-2.620903,33.453115
5.473029,-2.788002,32.803740
4.983612,-2.913172,32.188559
4.519263,-3.006690,31.591838
4.076251,-3.074014,31.009074
3.650113,-3.119481,30.434236
3.235174,-3.146402,29.858878
2.821932,-3.157060,29.267889
2.380956,-3.151755,28.613662
1.928260,-3.129896,27.911338
1.652710,-3.109303,27.465567
1.391179,-3.085318,27.027435
1.170757,-3.062246,26.645216
0.973015,-3.039764,26.290953
0.797244,-3.018744,25.965993
0.639551,-2.999394,25.665565
0.498334,-2.981962,25.388721
0.372263,-2.966569,25.134818
0.260838,-2.953304,24.904712
0.164468,-2.942249,24.701100
0.085630,-2.933602,24.531185
0.037877,-2.928579,24.426737
-0.013708,-2.923366,24.312573
-0.088136,-2.916293,24.145328
-0.174524,-2.908866,23.947323
-0.266023,-2.902097,23.732849
-0.359759,-2.896567,23.507827
-0.454229,-2.892710,23.275378
-0.548514,-2.890896,23.037494
-0.642017,-2.891462,22.795574
-0.734357,-2.894716,22.550649
-0.825298,-2.900952,22.303506
-0.914713,-2.910454,22.054766
-1.002558,-2.923494,21.804925
-1.088852,-2.940342,21.554392
-1.173668,-2.961263,21.303511
-1.257121,-2.986526,21.052577
-1.339363,-3.016400,20.801851
-1.420576,-3.051160,20.551568
-1.500969,-3.091090,20.301950
-1.580776,-3.136483,20.053206
-1.660253,-3.187647,19.805545
-1.739677,-3.244903,19.559179
-1.819346,-3.308593,19.314327
-1.899576,-3.379080,19.071220
-1.980705,-3.456748,18.830107
-2.063091,-3.542013,18.591260
-2.147110,-3.635318,18.354979
-2.233164,-3.737139,18.121592
-2.321674,-3.847990,17.891470
-2.413087,-3.968424,17.665021
-2.507879,-4.099040,17.442707
-2.606551,-4.240484,17.225040
-2.709638,-4.393454,17.012597
-2.817711,-4.558711,16.806023
-2.931380,-4.737079,16.606043
-3.051304,-4.929461,16.413469
-3.178198,-5.136847,16.229218
-3.312842,-5.360335,16.054323
-3.456100,-5.601149,15.889960
-3.608940,-5.860668,15.737475
-3.772466,-6.140479,15.598422
-3.947958,-6.442426,15.474625
-4.136940,-6.768716,15.368253
-4.341279,-7.122056,15.281952
-4.563348,-7.505897,15.219031
-4.806318,-7.924856,15.183791
-5.074707,-8.385549,15.182124
-5.375617,-8.898460,15.222764
-5.722158,-9.483196,15.320530
-6.148086,-10.191319,15.509166
-7.051750,-11.645682,16.134700
-7.479519,-12.306810,16.529441
-7.956814,-13.020031,17.040836
-8.465395,-13.747896,17.666411
-9.057578,-14.547542,18.499141
-9.688187,-15.333040,19.511253
-10.129416,-15.835372,20.299095
-10.566189,-16.288082,21.147092
-10.959609,-16.652261,21.972669
-11.330797,-16.952105,22.809550
-11.678509,-17.188267,23.649395
-12.005620,-17.364210,24.494396
-12.312719,-17.481105,25.342590
-12.600268,-17.539644,26.192512
-12.868263,-17.539978,27.042133
-13.116450,-17.481895,27.889281
-13.344335,-17.364863,28.731623
-13.551210,-17.188017,29.566740
-13.736141,-16.950086,30.392182
-13.897801,-16.649543,31.204795
-14.034697,-16.283990,32.002108
-14.144915,-15.849613,32.782151
-14.225830,-15.340005,33.543799
-14.273479,-14.743132,34.288104
-14.280727,-14.031277,35.023172
-14.226729,-13.096143,35.798950
-14.105843,-12.108917,36.435009
-13.967611,-11.317958,36.832106
-13.796538,-10.532881,37.139009
-13.603006,-9.784843,37.356786
-13.386532,-9.058467,37.502031
-13.149513,-8.355324,37.582102
-12.893061,-7.674447,37.603182
-12.618382,-7.016356,37.570000
-12.326437,-6.381584,37.486450
-12.018099,-5.770860,37.355819
-11.694334,-5.185287,37.181046
-11.355756,-4.625429,36.964581
-11.002844,-4.091794,36.708469
-10.635913,-3.584804,36.414329
-10.255064,-3.104776,36.083307
-9.860104,-2.651895,35.715960
-9.450399,-2.226187,35.312039
-9.024597,-1.827449,34.870089
-8.580054,-1.455104,34.386616
-8.111460,-1.107812,33.854110
-7.606524,-0.782126,33.254996
-7.022939,-0.464569,32.529953
-6.344004,-0.169931,31.640337
-5.888803,-0.015416,31.013394
-5.441040,0.103881,30.369566
-5.024334,0.186196,29.742623
-4.623972,0.239293,29.110695
-4.226924,0.266555,28.449761
-3.784883,0.266352,27.664353
-3.442054,0.242982,27.009891
-3.178867,0.210366,26.473552
-2.950187,0.170881,25.977997
-2.751659,0.127474,25.520667
-2.575576,0.081178,25.089492
-2.418420,0.032991,24.680173
-2.277259,-0.016488,24.288746
-2.149993,-0.066802,23.912585
-2.034946,-0.117633,23.549594
-1.930772,-0.168753,23.198127
-1.836360,-0.220006,22.856834
-1.750774,-0.271291,22.524589
-1.673221,-0.322553,22.200433
-1.603021,-0.373769,21.883534
-1.539584,-0.424949,21.573162
-1.482399,-0.476127,21.268666
-1.431020,-0.527359,20.969461
-1.385057,-0.578722,20.675011
-1.344177,-0.630304,20.384857
-1.308087,-0.682208,20.098584
-1.276530,-0.734564,19.815753
-1.249285,-0.787521,19.535949
-1.226166,-0.841244,19.258773
-1.207020,-0.895921,18.983836
-1.191727,-0.951763,18.710754
-1.180197,-1.009009,18.439141
-1.172375,-1.067928,18.168608
-1.168240,-1.128830,17.898745
-1.167808,-1.192072,17.629122
-1.171136,-1.258068,17.359266
-1.178332,-1.327312,17.088648
-1.189566,-1.400396,16.816654
-1.205082,-1.478053,16.542534
-1.225231,-1.561210,16.265338
-1.250519,-1.651090,15.983778
-1.281690,-1.749399,15.695971
-1.319916,-1.858716,15.398866
-1.367276,-1.983510,15.086661
-1.428540,-2.133986,14.744516
-1.533463,-2.374618,14.264653
-1.610175,-2.542161,13.972218
-1.694890,-2.721923,13.690729
-1.781456,-2.901595,13.438380
-1.873154,-3.088725,13.202363
-1.970089,-3.283909,12.981623
-2.073040,-3.488985,12.774156
-2.182562,-3.705242,12.579161
-2.299283,-3.934046,12.396173
-2.423869,-4.176779,12.225090
-2.557059,-4.434919,12.066080
-2.699692,-4.710085,11.919563
-2.852656,-5.003950,11.786277
-3.017064,-5.318565,11.667158
-3.194251,-5.656338,11.563463
-3.385856,-6.020180,11.476852
-3.593961,-6.413735,11.409511
-3.821325,-6.841780,11.364373
-4.071834,-7.310994,11.345508
-4.351471,-7.831638,11.358918
-4.670915,-8.422068,11.414528
-5.055720,-9.126620,11.533320
-5.704408,-10.295667,11.848943
-6.099847,-10.995325,12.106490
-6.526705,-11.738108,12.436270
-6.945406,-12.452833,12.809850
-7.373210,-13.167466,13.241238
-7.811595,-13.881738,13.734305
-8.265291,-14.599779,14.298297
-8.739078,-15.324219,14.945350
-9.239931,-16.058725,15.694230
-9.784518,-16.816480,16.585330
-10.434780,-17.657712,17.757359
-11.093504,-18.427928,19.070486
-11.579173,-18.934092,20.125178
-12.049126,-19.365791,21.221246
-12.476246,-19.700846,22.287466
-12.877510,-19.957765,23.356147
-13.252840,-20.138622,24.421450
-13.604648,-20.246307,25.485568
-13.933504,-20.281945,26.546826
-14.239699,-20.246025,27.603631
-14.523074,-20.138502,28.653736
-14.783179,-19.958902,29.694642
-15.019292,-19.706350,30.723630
-15.230427,-19.379492,31.737862
-15.415185,-18.976636,32.733805
-15.571903,-18.495266,33.708219
-15.698520,-17.931274,34.658536
-15.792239,-17.277860,35.582901
-15.848953,-16.522661,36.481273
-15.861702,-15.639155,37.359068
-15.813934,-14.544959,38.246737
-15.643706,-12.966820,39.223631
-15.488825,-12.007386,39.672300
-15.285381,-10.992162,40.042138
-15.058121,-10.039495,40.298013
-14.803723,-9.115418,40.465816
-14.525686,-8.224335,40.554449
-14.224982,-7.363568,40.572125
-13.902998,-6.533545,40.525033
-13.560759,-5.734531,40.418310
-13.199177,-4.967101,40.256320
-12.819300,-4.232394,40.043003
-12.421770,-3.530902,39.781714
-12.007043,-2.863018,39.475319
-11.575372,-2.229033,39.126198
-11.126739,-1.629096,38.736188
-10.660746,-1.063178,38.306459
-10.176416,-0.531005,37.837279
-9.671812,-0.031946,37.327532
-9.143224,0.435250,36.773709
-8.583116,0.873173,36.167360
-7.973136,1.288371,35.486530
-7.236692,1.710635,34.638280
-6.537105,2.037857,33.806738
-5.992132,2.246291,33.141194
-5.474282,2.408797,32.493342
-4.995258,2.529740,31.879352
-4.540153,2.619630,31.281318
-4.105611,2.683640,30.695069
-3.686424,2.726002,30.113264
-3.275746,2.749808,29.525199
-2.859916,2.756891,28.908252
-2.368601,2.744500,28.145555
-2.041771,2.724720,27.613671
-1.759044,2.700859,27.134609
-1.519036,2.676200,26.711917
-1.306286,2.651401,26.323156
-1.116847,2.627380,25.964408
-0.946483,2.604572,25.630447
-0.792697,2.583323,25.318751
-0.653507,2.563843,25.027424
-0.527489,2.546266,24.755417
-0.413607,2.530667,24.502295
-0.311213,2.517075,24.268327
-0.220093,2.505497,24.054698
-0.140708,2.495939,23.864166
-0.075000,2.488495,23.703197
-0.031938,2.483886,23.596033
0.013138,2.479321,23.482399
0.075101,2.473532,23.323680
0.146408,2.467669,23.137301
0.221991,2.462538,22.935216
0.299606,2.458624,22.722657
0.378042,2.456294,22.502457
0.456549,2.455864,22.276457
0.534633,2.457618,22.045963
0.611971,2.461818,21.811952
0.688360,2.468715,21.575180
0.763687,2.478550,21.336249
0.837906,2.491558,21.095646
0.911028,2.507971,20.853776
0.983106,2.528021,20.610980
1.054232,2.551940,20.367555
1.124530,2.579966,20.123760
1.194147,2.612342,19.879830
1.263260,2.649321,19.635982
1.332063,2.691164,19.392423
1.400774,2.738149,19.149353
1.469627,2.790565,18.906973
1.538876,2.848722,18.665486
1.608793,2.912949,18.425108
1.679669,2.983598,18.186064
1.751810,3.061046,17.948599
1.825544,3.145697,17.712979
1.901216,3.237987,17.479497
1.979192,3.338384,17.248473
2.059859,3.447392,17.020265
2.143628,3.565553,16.795269
2.230932,3.693453,16.573926
2.322230,3.831723,16.356722
2.418011,3.981043,16.144202
2.518796,4.142150,15.936966
2.625141,4.315844,15.735682
2.737644,4.502993,15.541092
2.856953,4.704550,15.354023
2.983773,4.921565,15.175395
3.118884,5.155204,15.006245
3.263154,5.406780,14.847743
3.417567,5.677786,14.701229
3.583260,5.969955,14.568252
3.761572,6.285334,14.450635
3.954125,6.626404,14.350566
4.162947,6.996275,14.270740
4.390688,7.399005,14.214585
4.641000,7.840213,14.186654
4.919355,8.328349,14.193405
5.235046,8.877891,14.244977
5.608003,9.520367,14.360807
6.120016,10.388134,14.608042
6.607348,11.196062,14.930463
7.045211,11.904680,15.287871
7.489670,12.605019,15.713246
7.944970,13.300252,16.212422
8.423243,14.003454,16.804705
8.941095,14.729553,17.524097
9.567018,15.551064,18.503199
10.146877,16.248441,19.520568
10.607146,16.751153,20.407422
11.042427,17.178597,21.314846
11.441564,17.523287,22.210042
11.816243,17.799191,23.110276
12.167510,18.008978,24.012501
12.497381,18.155280,24.917456
12.806508,18.239231,25.823603
13.095204,18.261358,26.729313
13.363384,18.221696,27.632512
13.610696,18.119909,28.530926
13.836548,17.955313,29.422119
14.040113,17.726844,30.303568
14.220273,17.433041,31.172482
14.375551,17.072032,32.025668
14.504250,16.640723,32.860802
14.604101,16.134125,33.676084
14.671880,15.543499,34.470983
14.702421,14.851239,35.248523
14.685061,14.010270,36.025395
14.553321,12.616509,37.008550
14.427076,11.807861,37.439216
14.255370,10.942992,37.802919
14.061527,10.133551,38.060228
13.842423,9.346276,38.237910
13.601557,8.585701,38.343856
13.339885,7.849307,38.385634
13.058788,7.137631,38.368728
12.759280,6.451017,38.297636
12.442280,5.790113,38.176124
12.108753,5.155931,38.007503
11.759440,4.549194,37.794634
11.394865,3.970403,37.539917
11.015386,3.419977,37.245319
10.621155,2.898229,36.912337
10.212038,2.405336,36.541904
9.787488,1.941305,36.134210
9.346293,1.505911,35.688357
8.886083,1.098558,35.201676
8.402190,0.717941,34.668156
7.884344,0.360967,34.073985
7.302015,0.017529,33.378099
6.114145,-0.508164,31.865196
5.736692,-0.629225,31.355702
5.282663,-0.746887,30.721621
4.859284,-0.829712,30.106701
4.452554,-0.885243,29.491018
4.053581,-0.917039,28.859066
3.639663,-0.926312,28.168119
3.116335,-0.903098,27.229447
2.870529,-0.878435,26.756953
2.621901,-0.844263,26.253394
2.411888,-0.807946,25.804169
2.223670,-0.769384,25.379489
2.055551,-0.729935,24.979347
1.903743,-0.690072,24.598213
1.766135,-0.650287,24.233706
1.640881,-0.610892,23.883561
1.526544,-0.572127,23.546133
1.421925,-0.534164,23.220059
1.326017,-0.497125,22.904229
1.237959,-0.461093,22.597706
1.157006,-0.426123,22.299697
1.082509,-0.392246,22.009515
1.013896,-0.359474,21.726562
0.950662,-0.327806,21.450310
0.892354,-0.297230,21.180290
0.838570,-0.267722,20.916079
0.788946,-0.239255,20.657296
0.743157,-0.211793,20.403594
0.700905,-0.185299,20.154651
0.661924,-0.159731,19.910173
0.625971,-0.135043,19.669885
0.592823,-0.111191,19.433527
0.562281,-0.088126,19.200858
0.534160,-0.065800,18.971646
0.508293,-0.044164,18.745671
0.484527,-0.023169,18.522722
0.462724,-0.002764,18.302596
0.442757,0.017100,18.085100
0.424511,0.036471,17.870067
0.407882,0.055400,17.657309
0.392773,0.073939,17.446638
0.379097,0.092138,17.237873
0.366775,0.110050,17.030830
0.355737,0.127729,16.825328
0.345920,0.145227,16.621185
0.337267,0.162602,16.418217
0.329732,0.179910,16.216238
0.323270,0.197211,16.015061
0.317847,0.214569,15.814489
0.313433,0.232049,15.614325
0.310007,0.249724,15.414359
0.307554,0.267670,15.214374
0.306064,0.285969,15.014137
0.305538,0.304715,14.813401
0.305984,0.324010,14.611893
0.307420,0.343969,14.409313
0.309873,0.364725,14.205321
0.313386,0.386433,13.999525
0.318016,0.409274,13.791454
0.323844,0.433472,13.580536
0.330978,0.459302,13.366035
0.339565,0.487120,13.146965
0.349819,0.517411,12.921921
0.362056,0.550876,12.688718
0.376807,0.588658,12.443504
0.395134,0.633028,12.177820
0.420578,0.691581,11.859892
0.450379,0.757315,11.541197
0.476060,0.812372,11.300835
0.503490,0.870085,11.071155
0.531836,0.928883,10.857476
0.561705,0.990175,10.653653
0.593198,1.054268,10.458449
0.626506,1.121626,10.270454
0.661781,1.192611,10.088852
0.699178,1.267588,9.913024
0.738858,1.346917,9.742525
0.780985,1.430964,9.577023
0.825732,1.520107,9.416274
0.873285,1.614744,9.260099
0.923839,1.715289,9.108375
0.977605,1.822186,8.961025
1.034807,1.935903,8.818011
1.095689,2.056944,8.679334
1.160512,2.185846,8.545029
1.229559,2.323189,8.415170
1.303135,2.469596,8.289863
1.381575,2.625742,8.169258
1.465243,2.792362,8.053543
1.554527,2.970235,7.942968
1.649863,3.160229,7.837820
1.751730,3.363298,7.738452
1.860663,3.580492,7.645284
1.977255,3.812977,7.558820
2.102175,4.062058,7.479665
2.236185,4.329204,7.408542
2.380156,4.616090,7.346321
2.535100,4.924650,7.294055
2.702217,5.257149,7.253030
2.882952,5.616302,7.224832
3.079091,6.005442,7.211457
3.292927,6.428815,7.215469
3.527532,6.892084,7.240275
3.787310,7.403344,7.290630
4.079238,7.975425,7.373718
4.416450,8.632574,7.502074
4.834872,9.441739,7.706248
5.481628,10.676642,8.112748
5.876379,11.419531,8.412080
6.309678,12.224239,8.783509
6.736108,13.004101,9.191779
7.171493,13.786716,9.651587
7.616181,14.570470,10.165545
8.073441,15.358383,10.740509
8.545734,16.151207,11.383879
9.036306,16.949922,12.105745
9.548980,17.754899,12.919206
10.090548,18.568737,13.845345
10.675748,19.401114,14.925408
11.351144,20.293046,16.278439
12.209575,21.302622,18.173118
12.721344,21.827009,19.403088
13.248991,22.296421,20.756978
13.721869,22.646116,22.051142
14.167225,22.903918,23.347375
14.583018,23.071096,24.633657
14.972568,23.151269,25.914883
15.336399,23.145725,27.188987
15.674890,23.055044,28.454458
15.987862,22.879187,29.708768
16.274817,22.617624,30.949070
16.534946,22.269361,32.172198
16.767145,21.832855,33.374805
16.969852,21.306215,34.552681
17.141212,20.686578,35.701930
17.278925,19.969237,36.819355
17.379879,19.146411,37.902434
17.439542,18.204039,38.950432
17.450355,17.112495,39.967902
17.395177,15.784672,40.982334
17.138238,13.381611,42.332165
16.962567,12.293253,42.771761
16.720330,11.056679,43.156489
16.452162,9.897730,43.412624
16.153927,8.776506,43.567799
15.829405,7.697980,43.632478
15.479552,6.658811,43.616127
15.105815,5.659269,43.526090
14.709240,4.699446,43.368538
14.290798,3.779897,43.148806
13.851547,2.901685,42.871753
13.392081,2.065132,42.541547
12.912788,1.270488,42.161805
12.413804,0.517874,41.735590
11.894920,-0.192763,41.265346
11.355435,-0.861713,40.752740
10.793871,-1.489591,40.198368
10.207433,-2.077522,39.601129
9.590781,-2.627570,38.956849
8.932695,-3.143996,38.254505
8.203009,-3.638560,37.461481
7.192802,-4.200264,36.344039
6.545936,-4.491405,35.618603
5.913616,-4.728368,34.902729
5.343963,-4.904027,34.252113
4.805917,-5.038925,33.632334
4.298000,-5.140122,33.042038
3.814375,-5.214126,32.474553
3.352046,-5.265568,31.926267
2.908426,-5.298169,31.393876
2.480193,-5.314993,30.873010
2.062821,-5.318470,30.357549
1.647486,-5.310270,29.835493
1.201665,-5.289848,29.262999
0.800476,-5.262593,28.734961
0.549373,-5.241983,28.397208
0.320074,-5.221254,28.083240
0.160747,-5.206011,27.861663
0.078181,-5.197905,27.745659
0.000430,-5.190171,27.635649
-0.144378,-5.175588,27.428678
-0.322582,-5.157529,27.170037
-0.509716,-5.138781,26.893413
-0.697951,-5.120603,26.609563
-0.884121,-5.103828,26.322880
-1.066604,-5.089150,26.035722
-1.244517,-5.077183,25.749510
-1.417399,-5.068488,25.465153
-1.585056,-5.063586,25.183255
-1.747471,-5.062963,24.904231
-1.904749,-5.067078,24.628376
-2.057088,-5.076369,24.355912
-2.204752,-5.091251,24.087015
-2.348058,-5.112131,23.821837
-2.487363,-5.139398,23.560520
-2.623059,-5.173441,23.303209
-2.755568,-5.214640,23.050057
-2.885335,-5.263377,22.801237
-3.012829,-5.320038,22.556943
-3.138539,-5.385015,22.317403
-3.262975,-5.458711,22.082878
-3.386668,-5.541541,21.853669
-3.510166,-5.633938,21.630127
-3.634042,-5.736358,21.412655
-3.758889,-5.849277,21.201720
-3.885327,-5.973202,20.997857
-4.013999,-6.108669,20.801679
-4.145583,-6.256250,20.613893
-4.280786,-6.416553,20.435305
-4.420358,-6.590230,20.266843
-4.565088,-6.777979,20.109571
-4.715819,-6.980546,19.964711
-4.873452,-7.198733,19.833675
-5.038956,-7.433395,19.718093
-5.213381,-7.685452,19.619862
-5.397873,-7.955879,19.541197
-5.593686,-8.245707,19.484702
-5.802196,-8.555999,19.453454
-6.024911,-8.887813,19.451117
-6.263446,-9.242096,19.482049
-6.519450,-9.619483,19.551410
-6.794404,-10.019881,19.665159
-7.089159,-10.441710,19.829747
-7.403103,-10.880681,20.051153
-7.733087,-11.328524,20.332967
-8.072854,-11.772838,20.674031
-8.413275,-12.198432,21.066532
-8.748321,-12.595536,21.502207
-9.073884,-12.957918,21.972932
-9.387886,-13.282534,22.472303
-9.689300,-13.567950,22.995273
-9.977630,-13.813512,23.537824
-10.252580,-14.018856,24.096597
-10.513900,-14.183698,24.668656
-10.761312,-14.307724,25.251329
-10.994471,-14.390557,25.842109
-11.212952,-14.431731,26.438596
-11.416236,-14.430673,27.038459
-11.603705,-14.386677,27.639423
-11.774621,-14.298855,28.239265
-11.928083,-14.166077,28.835751
-12.062915,-13.986996,29.426285
-12.177846,-13.759594,30.008960
-12.271240,-13.480760,30.582255
-12.340858,-13.145259,31.145507
-12.383279,-12.743009,31.700297
-12.392009,-12.249065,32.256097
-12.341678,-11.527444,32.890234
-12.259037,-10.952164,33.280209
-12.149067,-10.398668,33.576219
-12.018085,-9.868982,33.795390
-11.867443,-9.353567,33.953383
-11.699189,-8.852231,34.057457
-11.514605,-8.364466,34.112989
-11.314879,-7.890754,34.123874
-11.101005,-7.431729,34.093184
-10.873869,-6.988159,34.023420
-10.634323,-6.560949,33.916690
-10.383208,-6.151073,33.774834
-10.121159,-5.759224,33.599349
-9.848729,-5.386057,33.391433
-9.566382,-5.032187,33.151970
-9.274472,-4.698187,32.881498
-8.973218,-4.384597,32.580134
-8.662650,-4.091938,32.247452
-8.342527,-3.820728,31.882278
-8.012192,-3.571521,31.482339
-7.670293,-3.344958,31.043601
-7.314218,-3.141869,30.558953
-6.938773,-2.963487,30.015154
-6.532527,-2.812042,29.384372
-6.066092,-2.693626,28.595626
-5.565903,-2.639546,27.650477
-5.270615,-2.649439,27.026717
-5.016835,-2.688898,26.436237
-4.813293,-2.746777,25.913191
-4.641057,-2.819750,25.423089
-4.495862,-2.904503,24.962492
-4.373079,-2.999662,24.524192
-4.270000,-3.104205,24.104631
-4.184578,-3.217653,23.700828
-4.115355,-3.339833,23.310639
-4.061277,-3.470856,22.932372
-4.021624,-3.611048,22.564773
-3.995948,-3.760908,22.206994
-3.984020,-3.921272,21.858156
-3.985864,-4.093267,21.517566
-4.001778,-4.278370,21.184681
-4.032381,-4.478520,20.859091
-4.078697,-4.696290,20.540500
-4.142322,-4.935192,20.228695
-4.225730,-5.200249,19.923503
-4.332932,-5.499211,19.624622
-4.471163,-5.845709,19.331070
-4.657135,-6.271139,19.038347
-5.001066,-6.987857,18.688452
-5.253775,-7.478783,18.537778
-5.551962,-8.031910,18.443779
-5.882624,-8.619858,18.423994
-6.262729,-9.268733,18.491408
-6.717147,-10.011371,18.679005
-7.259535,-10.853581,19.035344
-7.763914,-11.593400,19.483199
-8.220362,-12.224756,19.979265
-8.636628,-12.766120,20.504786
-9.022943,-13.236110,21.054782
-9.384953,-13.644988,21.625575
-9.726458,-13.999329,22.214904
-10.049684,-14.302995,22.820532
-10.356007,-14.558361,23.440360
-10.646211,-14.766823,24.072278
-10.920683,-14.929149,24.714169
-11.179527,-15.045673,25.363891
-11.422625,-15.116416,26.019278
-11.649682,-15.141161,26.678137
-11.860250,-15.119476,27.338255
-12.053732,-15.050720,27.997412
-12.229377,-14.934003,28.653400
-12.386229,-14.768141,29.303912
-12.523043,-14.551663,29.946317
-12.638434,-14.282273,30.578706
-12.730591,-13.956343,31.199621
-12.796982,-13.567616,31.808641
-12.833626,-13.103648,32.408183
-12.832497,-12.531640,33.011382
-12.747453,-11.586560,33.771647
-12.654759,-11.012172,34.122140
-12.526006,-10.399532,34.418705
-12.378341,-9.823119,34.632175
-12.209754,-9.259595,34.783731
-12.023217,-8.712797,34.879052
-11.819669,-8.181316,34.923749
-11.600360,-7.665911,34.921766
-11.366237,-7.167156,34.876299
-11.118173,-6.685824,34.789975
-10.857063,-6.222916,34.665063
-10.583665,-5.779267,34.503502
-10.298568,-5.355526,34.306874
-10.002260,-4.952291,34.076431
-9.695111,-4.570107,33.813069
-9.377340,-4.209457,33.517274
-9.048963,-3.870768,33.189011
-8.709698,-3.554408,32.827541
-8.358798,-3.260691,32.431087
-7.994729,-2.989861,31.996207
-7.614457,-2.742056,31.516442
-7.211568,-2.517116,30.978863
-6.769384,-2.313642,30.351774
-6.197676,-2.117554,29.475699
-5.741899,-2.016928,28.713639
-5.296335,-1.970166,27.898511
-4.877695,-1.979399,27.047722
-4.630414,-2.013859,26.492487
-4.407189,-2.067914,25.945499
-4.224072,-2.132573,25.453763
-4.066123,-2.207321,24.987671
-3.930715,-2.289946,24.545964
-3.814282,-2.379747,24.122861
-3.714721,-2.476098,23.715609
-3.630361,-2.578737,23.321747
-3.559973,-2.687590,22.939461
-3.502622,-2.802774,22.567262
-3.457626,-2.924550,22.203987
-3.424515,-3.053292,21.848800
-3.402971,-3.189604,21.500805
-3.392858,-3.334280,21.159236
-3.394227,-3.488337,20.823414
-3.407333,-3.653070,20.492726
-3.432676,-3.830142,20.166592
-3.471066,-4.021723,19.844428
-3.523752,-4.230734,19.525574
-3.592646,-4.461296,19.209166
-3.680812,-4.719671,18.893820
-3.793676,-5.016640,18.576713
-3.943297,-5.376017,18.249810
-4.189774,-5.918827,17.856898
-4.404638,-6.361630,17.613000
-4.636806,-6.819372,17.423072
-4.886540,-7.294306,17.285056
-5.162877,-7.803636,17.196909
-5.473909,-8.360428,17.164968
-5.836911,-8.991458,17.203875
-6.301995,-9.773430,17.356411
-6.931676,-10.786964,17.721828
-7.441236,-11.568366,18.137059
-7.992653,-12.371949,18.698033
-8.794382,-13.452458,19.712574
-9.165022,-13.911740,20.260883
-9.593299,-14.405891,20.958353
-9.970434,-14.804463,21.631392
-10.329492,-15.147663,22.326220
-10.665894,-15.432490,23.028388
-10.983718,-15.663963,23.741209
-11.283406,-15.843257,24.461952
-11.565630,-15.971376,25.189216
-11.830503,-16.048669,25.920955
-12.077923,-16.075151,26.655113
-12.307560,-16.050542,27.389502
-12.518904,-15.974307,28.121876
-12.711262,-15.845633,28.849955
-12.883753,-15.663365,29.571466
-13.035143,-15.426107,30.283546
-13.164055,-15.131730,30.983959
-13.268747,-14.776878,31.670937
-13.346832,-14.355942,32.343515
-13.394729,-13.858397,33.002768
-13.405987,-13.259896,33.656411
-13.361452,-12.462884,34.352673
-13.258632,-11.642024,34.909593
-13.136800,-10.967043,35.267617
-12.985703,-10.298887,35.544302
-12.813687,-9.659346,35.742654
-12.620807,-9.037206,35.876567
-12.409189,-8.433717,35.952437
-12.179939,-7.848376,35.975537
-11.934196,-7.281793,35.949889
-11.672893,-6.734599,35.878780
-11.396879,-6.207576,35.764968
-11.107087,-5.701813,35.610900
-10.804145,-5.217938,35.418599
-10.488566,-4.756529,35.189721
-10.160733,-4.318098,34.925550
-9.820862,-3.903079,34.626951
-9.468946,-3.511815,34.294271
-9.104651,-3.144552,33.927170
-8.727135,-2.801406,33.524310
-8.334687,-2.482318,33.082741
-7.923922,-2.186894,32.596581
-7.487599,-1.913944,32.053516
-7.006158,-1.659348,31.421552
-6.347079,-1.387067,30.495986
-5.909225,-1.254042,29.837062
-5.484663,-1.161823,29.158166
-5.082594,-1.108971,28.471455
-4.662984,-1.091960,27.697816
-4.280010,-1.114227,26.925485
-4.031405,-1.150897,26.379559
-3.808771,-1.201231,25.851745
-3.621830,-1.258675,25.372223
-3.458223,-1.322774,24.917568
-3.315245,-1.391891,24.485704
-3.189615,-1.465411,24.071564
-3.079283,-1.542788,23.672493
-2.982592,-1.623728,23.286181
-2.898267,-1.708067,22.910874
-2.825289,-1.795765,22.545124
-2.762845,-1.886884,22.187721
-2.710286,-1.981576,21.837633
-2.667118,-2.080041,21.494106
-2.632943,-2.182598,21.156357
-2.607472,-2.289666,20.823652
